1170,2160
2500
wall,885,2115
wall,495,1635
wall,525,1635
wall,645,1635
wall,675,1635
wall,555,1455
wall,615,1455
wall,585,1365
wall,585,1305
wall,615,1305
wall,615,1335
wall,615,1365
wall,555,1305
wall,555,1335
wall,555,1365
wall,15,1335
wall,735,1425
wall,765,1425
wall,795,1395
wall,825,1395
wall,855,1365
wall,885,1365
wall,915,1335
wall,945,1335
wall,975,1305
wall,1005,1305
wall,435,1425
wall,405,1425
wall,375,1395
wall,345,1395
wall,285,1365
wall,315,1365
wall,255,1335
wall,225,1335
wall,195,1305
wall,165,1305
wall,1155,1095
wall,1155,1065
wall,1155,1035
wall,1155,1005
wall,1155,975
wall,1155,915
wall,15,1215
wall,15,1245
wall,15,1185
wall,15,1155
wall,15,1125
wall,15,1095
wall,15,1065
wall,15,1035
wall,15,1005
wall,15,975
wall,15,945
wall,15,915
wall,15,885
wall,15,855
wall,15,825
wall,15,795
wall,15,765
wall,15,735
wall,1155,705
wall,1155,675
wall,1155,645
wall,15,705
wall,15,675
wall,15,645
wall,15,615
wall,15,585
wall,15,555
wall,15,525
wall,15,495
wall,1155,615
wall,1155,585
wall,15,435
wall,15,465
wall,135,1185
wall,1035,1185
wall,975,1035
wall,195,1035
wall,735,1905
wall,825,1875
wall,915,1845
wall,1005,1815
wall,1005,1845
wall,45,945
wall,75,945
wall,105,945
wall,1065,945
wall,1155,945
wall,1125,945
wall,1095,945
wall,1155,1845
wall,1155,1875
wall,1155,1905
wall,1155,1935
wall,1155,1965
wall,1155,1995
wall,1155,2025
wall,1155,2055
wall,1155,1725
wall,1155,1695
wall,1155,1755
wall,1155,1665
wall,1155,1635
wall,1155,1605
wall,1155,1575
wall,1155,1545
wall,1155,1515
wall,1155,1485
wall,1155,1425
wall,1155,1395
wall,1155,1365
wall,1155,1335
wall,1155,1305
wall,1155,1245
wall,1155,1215
wall,1155,1125
wall,1155,1155
wall,1155,1185
wall,1155,885
wall,1155,855
wall,1155,825
wall,1155,795
wall,1155,765
wall,1155,735
wall,1155,525
wall,1155,555
wall,1155,495
wall,1155,465
wall,1155,435
wall,1155,2085
wall,1155,2115
wall,1125,1785
wall,345,1125
wall,345,1155
wall,375,1185
wall,375,1215
wall,405,1245
wall,765,1245
wall,795,1215
wall,795,1185
wall,825,1155
wall,825,1125
wall,855,1095
wall,45,1215
wall,45,1245
wall,1125,1245
wall,1125,1215
wall,1065,1185
wall,105,1185
wall,1005,1185
wall,1005,1155
wall,165,1185
wall,165,1155
wall,195,1155
wall,195,1125
wall,105,1095
wall,75,1095
wall,45,1095
wall,195,1095
wall,195,1065
wall,975,1065
wall,975,1095
wall,975,1125
wall,975,1155
wall,975,1185
wall,1125,1095
wall,1095,1095
wall,1005,1035
wall,1065,1095
wall,165,1035
wall,135,945
wall,165,945
wall,195,945
wall,225,945
wall,255,945
wall,315,945
wall,285,945
wall,1035,945
wall,1005,945
wall,975,945
wall,945,945
wall,915,945
wall,885,945
wall,855,945
wall,765,1035
wall,735,1035
wall,405,1035
wall,435,1035
wall,465,1035
wall,705,1035
wall,495,1005
wall,525,1005
wall,675,1005
wall,645,1005
wall,555,975
wall,585,975
wall,615,975
wall,675,915
wall,705,915
wall,735,915
wall,465,915
wall,435,915
wall,375,915
wall,345,915
wall,765,915
wall,795,915
wall,825,915
wall,825,945
wall,345,945
wall,315,915
wall,285,915
wall,255,915
wall,225,915
wall,195,915
wall,165,915
wall,135,915
wall,105,915
wall,75,915
wall,45,915
wall,345,885
wall,855,915
wall,885,915
wall,915,915
wall,945,915
wall,975,915
wall,1005,915
wall,1035,915
wall,1065,915
wall,1095,915
wall,1125,915
wall,255,885
wall,225,885
wall,825,885
wall,915,885
wall,945,885
wall,855,765
wall,795,765
wall,795,735
wall,825,735
wall,855,735
wall,375,885
wall,315,885
wall,285,885
wall,795,885
wall,765,885
wall,855,885
wall,885,885
wall,765,765
wall,735,765
wall,735,795
wall,915,795
wall,915,765
wall,885,765
wall,495,885
wall,435,885
wall,465,885
wall,525,855
wall,525,825
wall,495,825
wall,495,855
wall,465,825
wall,465,855
wall,435,855
wall,435,825
wall,375,855
wall,345,825
wall,345,855
wall,315,855
wall,315,825
wall,285,825
wall,285,855
wall,255,855
wall,255,825
wall,225,825
wall,225,855
wall,975,885
wall,1005,885
wall,1035,885
wall,1005,855
wall,1035,825
wall,1035,855
wall,1065,855
wall,1065,885
wall,1095,885
wall,1125,885
wall,1095,855
wall,1125,855
wall,1065,825
wall,1095,825
wall,1125,825
wall,1125,795
wall,1095,795
wall,1065,795
wall,1095,765
wall,1125,765
wall,945,765
wall,975,735
wall,945,735
wall,915,735
wall,885,735
wall,765,735
wall,735,735
wall,1035,705
wall,1005,705
wall,975,705
wall,315,1095
wall,285,1095
wall,375,1035
wall,225,1035
wall,255,1065
wall,945,1035
wall,885,1095
wall,915,1065
wall,945,675
wall,915,675
wall,885,675
wall,855,645
wall,825,645
wall,795,645
wall,855,675
wall,825,675
wall,795,675
wall,795,705
wall,825,705
wall,855,705
wall,885,705
wall,915,705
wall,945,705
wall,765,645
wall,765,675
wall,765,705
wall,735,705
wall,735,675
wall,735,645
wall,585,705
wall,555,705
wall,525,705
wall,495,705
wall,525,735
wall,525,765
wall,525,795
wall,495,795
wall,495,765
wall,495,735
wall,465,735
wall,465,765
wall,465,795
wall,465,705
wall,435,705
wall,435,735
wall,435,765
wall,435,795
wall,195,885
wall,195,855
wall,195,825
wall,195,795
wall,195,765
wall,195,735
wall,195,705
wall,195,585
wall,225,705
wall,375,825
wall,135,585
wall,165,705
wall,135,705
wall,105,705
wall,165,735
wall,165,765
wall,165,795
wall,165,825
wall,165,855
wall,165,885
wall,135,885
wall,135,855
wall,135,825
wall,135,795
wall,135,765
wall,135,735
wall,105,735
wall,105,765
wall,105,795
wall,105,825
wall,105,855
wall,105,885
wall,75,885
wall,75,855
wall,75,825
wall,75,795
wall,75,765
wall,75,735
wall,75,705
wall,45,885
wall,45,855
wall,45,825
wall,45,795
wall,45,765
wall,45,735
wall,45,705
wall,45,1305
wall,75,1305
wall,105,1305
wall,135,1305
wall,135,1335
wall,165,1335
wall,195,1335
wall,225,1365
wall,255,1365
wall,195,1365
wall,165,1365
wall,135,1365
wall,105,1365
wall,75,1365
wall,45,1365
wall,45,1335
wall,75,1335
wall,105,1335
wall,45,1395
wall,75,1395
wall,105,1395
wall,45,1425
wall,75,1425
wall,105,1425
wall,135,1425
wall,135,1395
wall,165,1395
wall,165,1425
wall,195,1425
wall,195,1395
wall,225,1395
wall,225,1425
wall,255,1425
wall,255,1395
wall,285,1395
wall,285,1425
wall,315,1395
wall,315,1425
wall,345,1425
wall,375,1425
wall,795,1425
wall,825,1425
wall,855,1425
wall,855,1395
wall,885,1425
wall,885,1395
wall,915,1425
wall,915,1395
wall,915,1365
wall,945,1455
wall,975,1455
wall,945,1425
wall,975,1425
wall,1005,1425
wall,1035,1425
wall,1065,1425
wall,1095,1425
wall,1125,1425
wall,1125,1395
wall,1095,1395
wall,1065,1395
wall,1035,1395
wall,1005,1395
wall,975,1395
wall,945,1395
wall,945,1365
wall,975,1365
wall,1005,1365
wall,1005,1335
wall,975,1335
wall,1035,1305
wall,1065,1305
wall,1065,1335
wall,1065,1365
wall,1035,1365
wall,1035,1335
wall,1095,1335
wall,1125,1335
wall,1095,1365
wall,1125,1365
wall,1125,1305
wall,1095,1305
wall,45,645
wall,45,675
wall,105,585
wall,345,525
wall,375,525
wall,405,525
wall,15,285
wall,15,315
wall,15,345
wall,15,375
wall,15,405
wall,1155,255
wall,1155,285
wall,1155,315
wall,1155,345
wall,1155,375
wall,1155,405
wall,15,255
wall,345,2115
wall,375,2115
wall,375,2085
wall,405,2115
wall,405,2085
wall,405,2055
wall,855,2115
wall,825,2115
wall,795,2115
wall,765,2115
wall,735,2115
wall,735,2085
wall,735,2055
wall,735,2025
wall,735,1995
wall,765,2025
wall,765,2055
wall,795,2055
wall,795,2085
wall,765,2085
wall,825,2085
wall,435,2025
wall,435,2055
wall,435,2085
wall,435,2115
wall,465,1995
wall,495,1995
wall,525,1995
wall,555,1995
wall,585,1995
wall,615,1995
wall,645,1995
wall,675,1995
wall,705,1995
wall,705,2025
wall,675,2025
wall,645,2025
wall,615,2025
wall,585,2025
wall,555,2025
wall,525,2025
wall,495,2025
wall,465,2025
wall,465,2055
wall,465,2085
wall,465,2115
wall,705,2115
wall,705,2085
wall,705,2055
wall,495,2055
wall,495,2085
wall,495,2115
wall,675,2115
wall,675,2085
wall,675,2055
wall,645,2115
wall,525,2115
wall,525,2055
wall,645,2055
wall,585,2115
wall,585,2055
wall,615,2085
wall,615,2055
wall,645,2085
wall,525,2085
wall,555,2055
wall,555,2085
wall,585,2085
wall,615,2115
wall,555,2115
wall,435,1905
wall,525,525
wall,555,525
wall,585,525
wall,405,555
wall,495,585
wall,465,585
wall,435,585
wall,405,585
wall,525,555
wall,525,585
wall,615,495
wall,645,495
wall,675,495
wall,705,465
wall,735,465
wall,765,465
wall,795,405
wall,795,435
wall,795,465
wall,825,405
wall,855,405
wall,1125,285
wall,1095,315
wall,1095,345
wall,1125,345
wall,1125,375
wall,1095,375
wall,1065,375
wall,195,615
wall,165,615
wall,135,615
wall,195,555
wall,165,555
wall,135,555
wall,225,555
wall,255,555
wall,1155,225
wall,1155,195
wall,1155,165
wall,1155,135
wall,1155,105
wall,1155,75
wall,1155,45
wall,1155,15
wall,1065,225
wall,1035,225
wall,1005,225
wall,885,195
wall,855,195
wall,825,195
wall,975,225
wall,795,195
wall,705,165
wall,675,165
wall,645,165
wall,615,165
wall,525,135
wall,495,135
wall,465,135
wall,435,135
wall,15,195
wall,15,225
wall,15,165
wall,15,135
wall,15,105
wall,15,75
wall,15,45
wall,15,15
wall,45,15
wall,75,15
wall,105,15
wall,135,15
wall,165,15
wall,1125,15
wall,1095,15
wall,1065,15
wall,1035,15
wall,1005,15
wall,975,15
wall,945,15
wall,915,15
wall,885,15
wall,855,15
wall,825,15
wall,795,15
wall,765,15
wall,735,15
wall,705,15
wall,675,15
wall,645,15
wall,615,15
wall,585,15
wall,555,15
wall,525,15
wall,495,15
wall,465,15
wall,405,105
wall,405,135
wall,315,75
wall,315,15
wall,315,45
wall,285,15
wall,255,15
wall,225,15
wall,195,15
wall,435,15
wall,375,105
wall,345,105
wall,345,135
wall,375,135
wall,315,105
wall,315,135
wall,345,15
wall,405,15
shocker,555,1605
shocker,585,1605
shocker,615,1605
shocker,525,1605
shocker,645,1605
shocker,795,795
shocker,825,795
shocker,855,795
shocker,885,795
shocker,765,795
shocker,435,555
shocker,465,555
shocker,495,555
gravObj_off,585,1335,0,300000
gravObj_off,1125,315,0,300000
gravObj_off,165,585,0,300000
gravObj_on,585,1830,0,300000
gravObj_on,825,765,0,300000
checkpoint,345,495
checkpoint,690,885
tutorial_time_freeze,420,1770
tutorial_gravity_change,660,1740
exit,375,15
player,60,2120
